1.168441628522379538e+00,1.257395164736172966e+00
1.241094109876542895e+00,1.092950004928946006e+00
1.210564125467614716e+00,7.041330731103253582e-01
6.316651962778151441e-01,9.313121275412629130e-01
8.456171013725883867e-01,8.879331421908734923e-01
1.156104867931194047e+00,1.413454304096368963e+00
1.315499996802847127e+00,7.649853072984829083e-01
1.315638738700365185e+00,5.783018796403882611e-01
1.137524090304345092e+00,8.877350519762506886e-01
1.438552782622219528e+00,1.083841497381895280e+00
1.172804475358760756e+00,1.150840251187526642e+00
6.700067649435044181e-01,9.459423654100274081e-01
8.569047148320881879e-01,1.282381560837463574e+00
7.677141782740346532e-01,1.835325608321286328e+00
1.046230296640949353e+00,9.709887077359741214e-01
1.327253847168205825e+00,1.320039522599452120e+00
6.006902281677042321e-01,2.156436640806323357e+00
1.025978189896047832e+00,1.521060337676700014e+00
9.962536398717074526e-01,6.513535758671024078e-01
7.366072702091478464e-01,8.534673003051036488e-01
1.301190236345450835e+00,1.511370402560095583e+00
1.188874109413758928e+00,1.074832107194227504e+00
1.419230977537699667e+00,5.264861599450244567e-01
8.130494155366116971e-01,1.249693657667269031e+00
6.421119313385620364e-01,1.932223108105830756e+00
1.466832293244578977e+00,9.292195348945622158e-01
1.263589363667990906e+00,1.032912767261201070e+00
1.371778155871120397e+00,1.484274086276938798e+00
1.072864547200309771e+00,1.470403741994342761e+00
5.802931562561950418e-01,1.351193983227042761e+00
6.159000409735672088e-01,1.367838676423185573e+00
1.155021562355467157e+00,1.457636096749951982e+00
1.287785150176285587e+00,1.040887373234740565e+00
8.401710693008669351e-01,1.863189927025428849e+00
8.614367369573950883e-01,5.976441095016022942e-01
8.667327402713829176e-01,1.775411237515939211e+00
1.672191455561143458e+00,1.181235355793518238e+00
1.180016947537828154e+00,1.398405934842137821e+00
1.055442750017848708e+00,1.102339450370526164e+00
1.468205348261997667e+00,8.896578177723685199e-01
9.939172754540137600e-01,7.641867491519587219e-01
1.200731183369466493e+00,1.597548391776291599e+00
1.431345118588841947e+00,8.441551223728258613e-01
1.542362309888885008e+00,1.341573278399151414e+00
1.204240070104499960e+00,1.032231981038134849e+00
7.163739117433112202e-01,1.133168423975524863e+00
1.212234783974598606e+00,1.775203546569962043e+00
6.094238903074982172e-01,1.499198975159872660e+00
1.423173356590178296e+00,1.939535965090916303e+00
7.580349964199890600e-01,8.689744511912098623e-01
1.053042524278125169e+00,1.236078314087908803e+00
9.814093105353688395e-01,1.021214881873903302e+00
9.183113027777358717e-01,1.814682620248785794e+00
1.199519803865813250e+00,1.079437511672699301e+00
1.189184411067617075e+00,1.552244598933952169e+00
1.109835403921692221e+00,1.090031082500565240e+00
5.686026410076904236e-01,1.364756716230900446e+00
9.284002512059448264e-01,7.228692707501620518e-01
1.047701372095909633e+00,8.824096547060255036e-01
8.722805303083662753e-01,7.965615009018407466e-01
1.462894962775319829e+00,9.875072161396099002e-01
1.323255261488518908e+00,1.357122933532911579e+00
1.363359559431697843e+00,1.126806649074387767e+00
5.295706464459537521e-01,7.635405108106063654e-01
9.190102159802834292e-01,1.175127406328669188e+00
1.372619319372812674e+00,1.093950881129352348e+00
1.250388534527101303e+00,1.389998666319129050e+00
6.632548743680612979e-01,9.119873863544859516e-01
1.062824290778963343e+00,1.285041201730004135e+00
1.403349945161197931e+00,1.188708588172616709e+00
1.020936302516219696e+00,1.217013535750010478e+00
1.459596897651212810e+00,4.924315584796619127e-01
1.126243053235265190e+00,1.457113849860693477e+00
1.157692426068588576e+00,9.721673960753007826e-01
4.770457153121889782e-01,1.997302474521792881e+00
1.153472632471204573e+00,9.728961225914960487e-01
1.503550926682871935e+00,1.396269123278814250e+00
